	ACA>AAA	ACC>AAC	ACG>AAG	ACT>AAT	CCA>CAA	CCC>CAC	CCG>CAG	CCT>CAT	GCA>GAA	GCC>GAC	GCG>GAG	GCT>GAT	TCA>TAA	TCC>TAC	TCG>TAG	TCT>TAT	ACA>AGA	ACC>AGC	ACG>AGG	ACT>AGT	CCA>CGA	CCC>CGC	CCG>CGG	CCT>CGT	GCA>GGA	GCC>GGC	GCG>GGG	GCT>GGT	TCA>TGA	TCC>TGC	TCG>TGG	TCT>TGT	ACA>ATA	ACC>ATC	ACG>ATG	ACT>ATT	CCA>CTA	CCC>CTC	CCG>CTG	CCT>CTT	GCA>GTA	GCC>GTC	GCG>GTG	GCT>GTT	TCA>TTA	TCC>TTC	TCG>TTG	TCT>TTT	ATA>AAA	ATC>AAC	ATG>AAG	ATT>AAT	CTA>CAA	CTC>CAC	CTG>CAG	CTT>CAT	GTA>GAA	GTC>GAC	GTG>GAG	GTT>GAT	TTA>TAA	TTC>TAC	TTG>TAG	TTT>TAT	ATA>ACA	ATC>ACC	ATG>ACG	ATT>ACT	CTA>CCA	CTC>CCC	CTG>CCG	CTT>CCT	GTA>GCA	GTC>GCC	GTG>GCG	GTT>GCT	TTA>TCA	TTC>TCC	TTG>TCG	TTT>TCT	ATA>AGA	ATC>AGC	ATG>AGG	ATT>AGT	CTA>CGA	CTC>CGC	CTG>CGG	CTT>CGT	GTA>GGA	GTC>GGC	GTG>GGG	GTT>GGT	TTA>TGA	TTC>TGC	TTG>TGG	TTT>TGT
CATD292a	0	0	4.15481561925426	0	4.74516705988837	2.1948328860274	3.02363937429937	2.20206753427138	1.16196595742031	1.63125373501134	2.54682514034693	1.07750304399577	0	1.05934231179965	1.99529303916662	0	8.9523111152413	3.2199904263625	1.55805585722035	3.03079676851424	3.55887529491628	6.58449865808221	9.74283798385351	6.60620260281413	4.64786382968126	8.97189554256236	4.72981811778715	3.23250913198732	7.4284285519796	2.11868462359929	4.48940933812489	2.80474016161685	2.98410370508043	2.14666028424167	3.1161117144407	0	4.74516705988837	2.92644384803654	2.68767944382166	1.10103376713569	1.16196595742031	0.815626867505669	1.45532865162682	3.23250913198732	4.45705713118776	5.29671155899823	0	0	2.28731565986261	0	1.61605408967355	0	1.85590050313244	2.24154332383063	5.47103874862586	0	1.51377849402102	2.02730829518003	1.17057451155358	0	0	0	4.74079312258986	1.82347903979424	6.86194697958783	4.49163329569111	1.61605408967355	12.2028740107029	3.71180100626487	6.72462997149189	14.2247007464272	7.98405798574474	6.05511397608406	6.08192488554008	12.8763196270894	11.5142884773648	5.79688425121051	8.10957327765468	9.48158624517973	7.29391615917696	2.28731565986261	1.4972110985637	4.84816226902065	0	0	4.48308664766126	4.37683099890069	1.33067633095746	0	3.04096244277004	3.51172353466075	0	0	1.35159554627578	7.90132187098311	0
CATD0653a	0	0	0	0	0	0	0.303869269908179	0	1.05097577153743	0	0	0	2.68754807449265	0.958154665681959	0	0	0	0	0	0	0	0.661727988115797	0	1.99172756398683	0	0	0.329079165942112	0	0	0	0	0	0	0.970806388109853	0	2.74129715403546	4.29191197899805	9.26419183362116	1.82321561944908	11.950365383921	1.05097577153743	2.95087500933852	0	3.89832278911681	14.7815144097096	19.1630933136392	4.5117600646773	20.2946665450442	2.0688328474878	0	0	1.8395439852709	1.67862616862429	0	0	0	0	0	1.05876204252433	0	0	0	0	3.29860316215246	0	0	0	0	1.67862616862429	0	0	0	1.3691834175784	0	0	1.30180644911804	1.74772329014838	1.22249207300994	0	1.64930158107623	0	0	1.46168971895836	0	0	0	0	0	0	0	1.05876204252433	0	0	4.88996829203977	0	0
CATD294a	0	0	0	1.33467567488654	0	0.644360825917481	0	0.969727169760107	0	0	0	0	1.30850646192554	0.933007735540233	0.439334816394109	2.47025370158519	0	0	0	0	0	0.644360825917481	0	0.969727169760107	0	0	0	0	1.30850646192554	0	0	1.23512685079259	0	0.945327411387902	0	0	7.31372254934702	3.86616495550488	2.07125918915037	8.72754452784096	0	2.15507159929574	0.32044242795665	2.8470079895374	7.85103877155324	14.9281237686437	4.8326829803352	20.9971564634741	0	1.31865736045557	0	5.37379453316973	0	0	0	1.17198312240965	1.3332489688028	0	1.03097465487839	0	0	0	0	8.0300769202414	0	0	0	0	0	1.97422234285124	0	1.17198312240965	0	0	0	1.26764032019696	0	1.19040756321223	0	3.21203076809656	0	0	0	0	0	1.97422234285124	0	0	0	0.892768230183552	1.03097465487839	0	1.70185399883397	0	0	3.21203076809656
CATD283a	0	0	0	0	0	0	0.275142831214947	0	0	0	0	0	0	0	0	0	0	0	0	1.24107360443309	0	0	0	0	0	0	0.297969496680351	0.882448206683959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297969496680351	0.882448206683959	0	0	0	0	0	0	0	0	0	0	0	1.08979083490627	0	0	0	0	0	0	0	0	1.87325466356067	0	0	1.66564174259807	0	0.917884129117366	0	0	0	0	0.958671424889693	0	0	0	0	0	0	0	1.32350812490354	0	0	0	0	0	0	0	0	0	0	0	1.29419723764774	0
CATD0645a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56413775720165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32313414700104	0	0	0	0	0	0	0	0	0	1.1127280957973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0670a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813177947859169	0	0	0	0	0	0	0	0	0	0	0	0.593116471195047	0	0	0	0	0	0	0	0.846643669044613	0	1.933883964042	0	0	0	0	0	0	0	0	0	0.813177947859169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0650a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999575643160736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39243324232945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60799111450982	0	0	0	0	0
CATD289a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643734411215868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35626558878413	0	0	0	0	0	0	0	0	0
CATD0144a	0	0	0.486035879570544	0	0	0	0.31440833052322	0	0	0	0	0	0	0.991386226422725	0	0	0	1.0044767469877	0	0	0	0	0	0	1.08742663530697	0.76330496133186	0	0	0	0	0	0	0	0	0	0	0	0	0.31440833052322	0	0	0	0	0	1.39037998735025	0	0.46682408855794	0	0	0	0	0	0	0	1.0240150703314	0	0	0	0	0	0	1.26489161562493	0	0	0	0	0	0	0	0	0	1.24531435367367	0	0	0	0	0	0	0	0	0	0	0	1.90334466367008	0	0	0	0	0	0	0	0	0	1.26489161562493	1.47889149450056	0
CATD293a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21769107999666	0	0	0	0.717293289843208	0	0	0	0	0	0	0	1.06501563016013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
