	T:ACA>AAA	T:ACC>AAC	T:ACG>AAG	T:ACT>AAT	T:CCA>CAA	T:CCC>CAC	T:CCG>CAG	T:CCT>CAT	T:GCA>GAA	T:GCC>GAC	T:GCG>GAG	T:GCT>GAT	T:TCA>TAA	T:TCC>TAC	T:TCG>TAG	T:TCT>TAT	T:ACA>AGA	T:ACC>AGC	T:ACG>AGG	T:ACT>AGT	T:CCA>CGA	T:CCC>CGC	T:CCG>CGG	T:CCT>CGT	T:GCA>GGA	T:GCC>GGC	T:GCG>GGG	T:GCT>GGT	T:TCA>TGA	T:TCC>TGC	T:TCG>TGG	T:TCT>TGT	T:ACA>ATA	T:ACC>ATC	T:ACG>ATG	T:ACT>ATT	T:CCA>CTA	T:CCC>CTC	T:CCG>CTG	T:CCT>CTT	T:GCA>GTA	T:GCC>GTC	T:GCG>GTG	T:GCT>GTT	T:TCA>TTA	T:TCC>TTC	T:TCG>TTG	T:TCT>TTT	T:ATA>AAA	T:ATC>AAC	T:ATG>AAG	T:ATT>AAT	T:CTA>CAA	T:CTC>CAC	T:CTG>CAG	T:CTT>CAT	T:GTA>GAA	T:GTC>GAC	T:GTG>GAG	T:GTT>GAT	T:TTA>TAA	T:TTC>TAC	T:TTG>TAG	T:TTT>TAT	T:ATA>ACA	T:ATC>ACC	T:ATG>ACG	T:ATT>ACT	T:CTA>CCA	T:CTC>CCC	T:CTG>CCG	T:CTT>CCT	T:GTA>GCA	T:GTC>GCC	T:GTG>GCG	T:GTT>GCT	T:TTA>TCA	T:TTC>TCC	T:TTG>TCG	T:TTT>TCT	T:ATA>AGA	T:ATC>AGC	T:ATG>AGG	T:ATT>AGT	T:CTA>CGA	T:CTC>CGC	T:CTG>CGG	T:CTT>CGT	T:GTA>GGA	T:GTC>GGC	T:GTG>GGG	T:GTT>GGT	T:TTA>TGA	T:TTC>TGC	T:TTG>TGG	T:TTT>TGT	U:ACA>AAA	U:ACC>AAC	U:ACG>AAG	U:ACT>AAT	U:CCA>CAA	U:CCC>CAC	U:CCG>CAG	U:CCT>CAT	U:GCA>GAA	U:GCC>GAC	U:GCG>GAG	U:GCT>GAT	U:TCA>TAA	U:TCC>TAC	U:TCG>TAG	U:TCT>TAT	U:ACA>AGA	U:ACC>AGC	U:ACG>AGG	U:ACT>AGT	U:CCA>CGA	U:CCC>CGC	U:CCG>CGG	U:CCT>CGT	U:GCA>GGA	U:GCC>GGC	U:GCG>GGG	U:GCT>GGT	U:TCA>TGA	U:TCC>TGC	U:TCG>TGG	U:TCT>TGT	U:ACA>ATA	U:ACC>ATC	U:ACG>ATG	U:ACT>ATT	U:CCA>CTA	U:CCC>CTC	U:CCG>CTG	U:CCT>CTT	U:GCA>GTA	U:GCC>GTC	U:GCG>GTG	U:GCT>GTT	U:TCA>TTA	U:TCC>TTC	U:TCG>TTG	U:TCT>TTT	U:ATA>AAA	U:ATC>AAC	U:ATG>AAG	U:ATT>AAT	U:CTA>CAA	U:CTC>CAC	U:CTG>CAG	U:CTT>CAT	U:GTA>GAA	U:GTC>GAC	U:GTG>GAG	U:GTT>GAT	U:TTA>TAA	U:TTC>TAC	U:TTG>TAG	U:TTT>TAT	U:ATA>ACA	U:ATC>ACC	U:ATG>ACG	U:ATT>ACT	U:CTA>CCA	U:CTC>CCC	U:CTG>CCG	U:CTT>CCT	U:GTA>GCA	U:GTC>GCC	U:GTG>GCG	U:GTT>GCT	U:TTA>TCA	U:TTC>TCC	U:TTG>TCG	U:TTT>TCT	U:ATA>AGA	U:ATC>AGC	U:ATG>AGG	U:ATT>AGT	U:CTA>CGA	U:CTC>CGC	U:CTG>CGG	U:CTT>CGT	U:GTA>GGA	U:GTC>GGC	U:GTG>GGG	U:GTT>GGT	U:TTA>TGA	U:TTC>TGC	U:TTG>TGG	U:TTT>TGT
CATD269a	0	0	0	0	0	0	0	1.03322618077985	0	0	0	0	1.39418918675397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00722869412481	0	0	3.3397005964713	0.68655442063314	0.315269709452758	5.16613090389923	0	1.53079234880624	0	5.05572303119569	5.57675674701589	8.9469207872343	3.27672126766497	5.2640183285316	2.14645044867778	1.40500477947606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74160415965027	0	0	0	0	0.951227868579083	0	1.35064707629431	0	0	0	0	0	0	0	0	0	0	0	1.24872611933243	0	0	0	0	0	0	0	0	1.40016326759544	0	0.487367463453722	1.42207199421248	0	0.68655442063314	0.315269709452758	1.03322618077985	1.09040583878263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03322618077985	0	0	0	0	0	0	0	0	1.40016326759544	2.01445738824962	0	0	14.4720359180423	6.86554420633141	0.945809128358274	8.26580944623877	0	1.53079234880624	0	5.05572303119569	12.5477026807858	32.8053762198591	6.08533949709209	14.4760504034619	0	1.40500477947606	0	0	0	0	0	0	1.42055186553715	0	1.09848423181166	0	0	0	0	0	0	0	1.51652877944958	0	0	0	0	0	0	0	0	1.35064707629431	0	0	0	0	0	0	1.51652877944958	0	0	0	1.02682054626661	0	0	0	3.29545269543497	0	0	0	0	0
CATD256a	0	0.960693020514972	0	0	1.06180025527949	0	0.300703714278335	0	0	0	0	0	0	0.948173097301822	0	1.25520293891085	0	0	0	0	0	0.654834442220754	0	0.985489379203031	0	0	0	0	0	0	0	0	0	0	0.4648502602211	1.35636985669558	3.18540076583848	4.58384109554528	0.601407428556671	8.86940441282728	0	2.92013429310354	0	0	6.64887641111035	15.1707695568291	4.01828295704918	22.5936529003953	2.04728079824784	0	0	1.82038055087466	0	1.00315594516472	0	1.19103285517475	1.3549199605427	0.907279528069144	0	1.28824489109929	1.72951639709134	1.20975677185453	0	1.63211999536714	2.04728079824784	0	0	1.82038055087466	0	2.00631189032944	0	3.57309856552426	0	0	1.04773239762016	0	5.18854919127403	0	0	1.63211999536714	0	0	0	1.82038055087466	0	0	0.979379695866235	0	0	0	0	0	0	0	0	1.63211999536714	0	0	0	0	0	0	0.300703714278335	0	0	0.730033573275884	0	0	0	0.948173097301822	0	0	0	0.960693020514972	0	0	0	0.654834442220754	0.300703714278335	0	0	0	0.325650986426865	0.96442801084947	0	0	0.446475884116575	1.25520293891085	0	2.88207906154491	0	2.71273971339115	7.43260178695646	10.4773510755321	1.80422228567001	7.88391503362425	0	0	0	2.89328403254841	14.6275281044428	36.0305776974692	8.03656591409836	27.6144646560387	0	0	0	0	3.32227818852931	1.00315594516472	0.979379695866235	5.95516427587376	0	0	1.04773239762016	0	0	1.20975677185453	0	1.63211999536714	0	0	0	0	1.66113909426465	1.00315594516472	0	1.19103285517475	0	0	1.04773239762016	0	3.45903279418269	3.62927031556359	2.82885739490998	0	0	0	0	1.82038055087466	0	0	0.979379695866235	0	0	0	0	1.28824489109929	1.72951639709134	2.41951354370906	0	0
CATD251a	0	0	0	0	2.17081630230092	0	0	2.01480118269065	0	0	0	0	0	0.969254625242181	0	2.56622183780363	0	0	0	1.38652716564344	1.08540815115046	0	0.307389512232704	1.00740059134532	0	0	0.33289145801238	0	0	1.93850925048436	0	0	0	1.96410582882339	0	0	3.25622445345139	8.03272710896135	1.53694756116352	12.0888070961439	0	0	0	0.985870947919764	4.0780238750526	15.5080740038749	3.65122205614598	32.0777729725454	0	0	0	0	1.69807259335698	0	2.00231013258639	2.43502817571728	0	0	0	0	1.76797018612242	0	0	3.33681657697631	2.09279970979768	0	0	0	0	0	0	3.65254226357592	0	0	1.07102751100958	0	1.76797018612242	2.47330861817271	2.89175375463564	3.33681657697631	0	0	0	0	1.69807259335698	0	0	3.65254226357592	0	0	0	0	0	1.23665430908635	0	5.00522486546447	0	0	0	0	1.08540815115046	0	0.922168536698114	2.01480118269065	0	0	0	0	1.3593412916842	0.969254625242181	0.456402757018248	0	0	0.982052914411695	0	1.38652716564344	0	0	0	0	1.06315103820436	0	0	0	0	0.969254625242181	0	0	0	0.982052914411695	0	2.77305433128689	9.76867336035416	17.4042420694163	3.68867414679245	13.0962076874892	0	0.746265022170829	0.33289145801238	2.95761284375929	9.5153890417894	44.5857127611403	10.0408606544014	20.529774702429	0	1.36988654760847	0	0	0	1.02545995288937	0	2.43502817571728	0	0	0	0	3.53594037224485	2.47330861817271	1.44587687731782	5.00522486546447	0	0	0	0	0	1.02545995288937	2.00231013258639	0	0	0	0	0	1.76797018612242	2.47330861817271	4.33763063195346	1.66840828848816	0	1.36988654760847	1.47862299429599	0	0	0	0	1.21751408785864	1.38504503273302	0	2.14205502201917	0	5.30391055836727	3.70996292725906	1.44587687731782	6.67363315395263
CATD0132a	0	0	0	0	0	0	0	0	0	0	0	0	1.38286372473676	0	0	1.30531423963775	0	0	0	0	0	0	0	0	0	0.759178606956978	0	0	0	0	0	0	0	3.99618656306496	0.483408415608413	0	6.62514219765907	5.44781848759967	1.56354334423428	12.2979952943866	0	1.51835721391396	0	2.00586148525062	17.9772284215778	23.6646452715944	8.82170915267325	19.5797135945663	0	0	0	0	0	0	0	3.71574690643654	0	0	0	2.67935064261657	0	1.25805373127164	4.41269024117083	5.09183671749245	0	0	0	0	0	1.0432048071342	2.03695868356645	0	0	0.943500728534056	0	0	0	3.77416119381491	0	1.69727890583082	0	0	0	0	0	0	1.01847934178322	1.23858230214551	0	0	1.08956087939859	0	0	3.77416119381491	0	1.69727890583082	0	0	0	1.41052003088554	0	0.680977310949959	0	2.04966588239776	0	0	0	0	0	0	0	0	1.38878927613452	0	0	0	0	0.680977310949959	0	1.02483294119888	0	0	0.338651907638067	0	0	0.986026886316433	0	0	0	1.99809328153248	0.483408415608413	1.41052003088554	18.7712362267007	15.6624781518491	4.37792136385599	21.5214917651765	0	2.27753582087093	0	2.00586148525062	23.5086833205249	50.2873712021381	10.6789110795518	24.8009705531173	0	0	1.50420951227059	3.78611072513602	0	1.0432048071342	1.01847934178322	0	0	0	0	0	1.79856365120466	1.25805373127164	0	5.09183671749245	0	0	0	0	0	1.0432048071342	0	1.23858230214551	0	0	1.08956087939859	5.35870128523314	0	2.51610746254327	2.94179349411388	6.78911562332327	0	0	0	0	0	0	1.01847934178322	6.19291151072757	0	1.88700145706811	3.26868263819577	0	0	2.51610746254327	0	3.39455781166163
CATD0119a	0	0	0	0	0	1.35116612951353	0.310231600199514	0	1.07298081004867	0	0	0	0	0.978216241685001	0	1.29497441442645	0	0	0	0	0	0	0	1.01671490098986	0	0	0	0.994986196965048	0	0	0	1.29497441442645	1.37778821758899	0.991132862359647	0	4.1980405075632	12.0498808066261	8.10699677708119	1.24092640079806	18.3008682178175	1.07298081004867	2.25949470740938	0.335969334027728	1.9899723939301	8.23145762664565	35.21578470066	5.52747125105759	31.0793859462348	4.22429898893952	0	1.49229417191364	1.87805984580286	1.71377277664981	0	2.02082326106728	2.45754216530261	0	0	0	2.65812662124058	7.13726653797575	1.2480882721563	1.45924528811579	6.73533679616209	0	0	0	0	0	2.06988247461451	1.01041163053364	2.45754216530261	0	0	0	2.65812662124058	0	1.2480882721563	0	1.68383419904052	2.11214949446976	1.38255236058489	0	0	0	0	0	0	0	0.936026947643956	0	0	0	0	2.91849057623157	1.68383419904052	0	0	0	0	2.19088741938657	0	0.930694800598541	5.08357450494931	1.07298081004867	0	0	0	1.37190960444094	0	0.460622604254799	6.47487207213225	0	0	0	0	0	0	0	0	1.07298081004867	0	0	0	0	1.95643248337	0.921245208509599	0	0	2.97339858707894	0.479579177888267	1.3993468358544	24.0997616132523	34.454736302595	8.68648480558639	35.5850215346452	0	7.53164902469792	0	0.994986196965048	27.4381920888188	90.9741104767051	14.2793007318988	44.0291300904993	0	0	0	1.87805984580286	3.42754555329963	0	2.02082326106728	3.68631324795392	0	0.936026947643956	1.08093010781275	2.65812662124058	7.13726653797575	6.24044136078149	2.91849057623157	10.1030051942431	2.11214949446976	1.38255236058489	1.49229417191364	0	0	2.06988247461451	1.01041163053364	1.22877108265131	0	0	0	1.32906331062029	5.35294990348181	0	2.91849057623157	5.05150259712157	0	1.38255236058489	0	0	1.71377277664981	3.10482371192176	0	2.45754216530261	1.39785099931407	0	1.08093010781275	0	0	3.74426481646889	1.45924528811579	1.68383419904052
CATD262a	0	0.988303917339502	0.956420674122386	1.39535274443327	2.18463407002227	0.673654779035124	0.309346120387668	0	0	0	0	0	1.36799382584963	0.975424163982167	0	1.29127822841544	0	0	0	0	0	0	0	1.01381293833148	0	0	0.335010392183991	0	1.36799382584963	0.975424163982167	0	0	0	1.976607834679	0	1.39535274443327	4.36926814004455	6.06289301131612	1.54673060193834	7.09669056832037	0	1.50203035694203	0	2.97643876064661	5.47197530339852	20.4839074436255	5.51169444366524	12.9127822841544	8.42448353259687	0	0	0	0	0	2.01505531802141	0	1.3938611773905	0	0	1.3252698262381	0	6.22262955554171	0	15.1112529756107	0	0	0	1.87269938581804	0	1.031987252054	0	2.45052771554077	0	0	0	0	0	1.24452591110834	1.45508023129267	1.67902810840119	2.10612088314922	0	0	0	0	1.031987252054	2.01505531802141	1.22526385777039	0	0	0	0	1.77922374145284	4.97810364443337	1.45508023129267	1.67902810840119	0	0.988303917339502	0	0	1.09231703501114	1.34730955807025	0.309346120387668	2.02762587666296	1.06991825018957	0	0	0	0	2.9262724919465	0.459307870305437	0	0	0.988303917339502	0	0	0	0	0.618692240775337	2.02762587666296	0	0	0	0.992146253548869	0	0	0	1.29127822841544	0	0.988303917339502	0.478210337061193	1.39535274443327	7.64621924507796	17.5150242549132	3.71215344465202	14.1933811366407	0	1.50203035694203	0	0.992146253548869	8.20796295509778	41.9432390512332	7.34892592488699	19.3691734262316	2.10612088314922	0	1.48803478517897	0	0	0	1.0075276590107	1.22526385777039	0	0	0	0	1.77922374145284	3.73357773332503	0	8.39514054200593	0	0	0	0	0	3.095961756162	0	0	0	0	0	0	0	2.48905182221669	0	0	2.10612088314922	0	0	0	1.70888123370307	0	0	1.22526385777039	0	0	0	0	7.11689496581136	0	1.45508023129267	0
CATD248a	0	0	0	0	1.0794788156506	0	0.917130941729159	2.00379478646539	0	0	0	0	1.35191552233774	0.963959809783351	0.453909533555209	0	0	0	0.472589835859723	0	0	0	0	2.00379478646539	0	0	0	0	2.70383104467549	0.963959809783351	0	0	0	0.976688184837857	0	1.37895288610993	9.71530934085542	11.317532067407	4.27994439473608	12.0227687187923	0	1.48437669542204	0	4.90242680652781	20.2787328350662	23.1350354348004	4.9930048691073	29.350336307293	0	0	0	0	0	1.01985810063139	0	0	0	0	0	0	7.03324868381775	2.45979750110923	0	4.97788247131705	0	0	0	0	0	0	0.995685986049836	3.63258926388156	0	0	0	0	0	2.45979750110923	4.31393515181168	3.31858831421137	0	0	0	1.85068917748029	0	0	0	2.42172617592104	0	0	1.06517673364475	0	1.75831217095444	2.45979750110923	0	1.65929415710568	0	0	0	1.37895288610993	3.23843644695181	2.66294872174282	0.30571031390972	2.00379478646539	0	0	0	0	1.35191552233774	0.963959809783351	0.453909533555209	0	0	0	0	0	0	0.665737180435706	0.30571031390972	0	0	1.48437669542204	0	0.980485361305563	0	0.963959809783351	0	0	0	3.90675273935143	0.472589835859723	2.75790577221986	20.5100974973614	23.9665384956854	4.27994439473608	15.0284608984904	0	2.96875339084409	0.331072948415321	2.94145608391669	20.2787328350662	54.945709157651	7.26255253688334	40.8352505144946	2.08136722552875	1.36240317195029	0	0	0	1.01985810063139	0	1.21086308796052	1.37747884975127	0	0	0	3.51662434190887	6.14949375277309	2.87595676787445	8.29647078552842	0	0	0	0	0	1.01985810063139	2.98705795814951	3.63258926388156	0	0	0	2.61938733278182	3.51662434190887	4.91959500221847	1.43797838393723	1.65929415710568	4.1627344510575	0	1.47054561639746	0	0	0	0	0	0	0	0	1.30969366639091	1.75831217095444	2.45979750110923	1.43797838393723	8.29647078552842
CATD0122a	1.38312228388825	1.98994000779374	0	0	0	0	0	3.0619532478971	0	0.756080758094603	0	0	0	3.92801350763056	0.462405891031874	2.59997573907643	0	0	0	0	1.09968468758816	0	0	0	0	0	0.33727002935909	0	1.37722091186342	0.982003376907639	0	0	0	3.97988001558748	0	0	12.0965315634698	8.13838277512127	2.18002856859372	22.4543238179121	0	1.51216151618921	0	1.99767651314626	15.1494300304977	41.2441418301208	14.3345826219881	31.1997088689172	0	0	0	1.88533069890177	0	1.03894798167128	1.01432340925116	1.23352823352385	0	0	2.17022979345516	0	1.79122456352524	5.01168083582474	1.46489471305231	13.5228249063795	0	0	0	0	0	0	0	2.4670564670477	0	0	0	1.33420873988458	0	1.25292020895618	2.92978942610463	0	0	1.38790487112274	0	1.88533069890177	3.44081519444742	0	0	0	1.40326273807889	0	0	0	0	1.25292020895618	0	3.38070622659488	0	0.994970003896871	0	1.4047643657061	3.29905406276449	2.03459569378032	0.622865305312492	3.0619532478971	0	0	0	0	0	2.94601013072292	0.462405891031874	3.89996360861465	0	0.994970003896871	0	0	0	0	0.311432652656246	0	0	0.756080758094603	0.33727002935909	0	0	0.982003376907639	0.462405891031874	0	1.38312228388825	3.97988001558748	0.962871708958026	2.80952873141221	31.8908559400568	40.6919138756063	4.36005713718744	26.5369281484416	0	3.78040379047301	0.674540058718181	1.99767651314626	33.0533018847222	63.8302194989965	15.7218002950837	48.099551172914	2.12032661871399	0	0	1.88533069890177	3.44081519444742	4.1557919266851	0	4.9341129340954	1.40326273807889	0	0	1.33420873988458	5.37367369057573	3.75876062686856	0	15.213178019677	0	0	1.49807154462548	0	0	2.07789596334255	3.04297022775349	3.70058470057155	0	0	0	4.00262621965373	5.37367369057573	2.50584041791237	4.39468413915694	3.38070622659488	0	0	0	0	0	4.1557919266851	1.01432340925116	0	0	0	0	2.66841747976916	3.58244912705049	2.50584041791237	2.92978942610463	5.07105933989232
CATD252a	0	0	0	0	1.10411165770609	0	0	3.07427966808273	1.08147101524857	0.759124491412524	0	0	0	1.97191320128033	0	0	0	0	0.483373957433005	0	1.10411165770609	0	0.62537275688041	0	0	0	0.338627767953158	1.00285925201336	0	0.985956600640164	0	0	0	0.998975427019694	0	2.82083897322951	9.93700491935477	7.49021646699821	2.18880464908144	26.6437571233837	0	3.79562245706262	0.338627767953158	3.00857775604009	19.3587121259642	34.5084810224057	5.10694124149349	33.9357510599899	0	1.39349212123209	0	1.89292042235672	0	1.04313044571833	0	2.47698802777789	0	0	0	0	3.59687089304707	3.77389216517529	0	6.78863168359558	4.25772471743898	0	0	0	0	1.04313044571833	1.01840674284064	0	0	0	0	0	3.59687089304707	1.25796405505843	0	1.6971579208989	2.12886235871949	0	1.50410228965396	0	0	0	1.01840674284064	1.23849401388895	0	0.943433474194762	0	0	1.79843544652354	2.51592811011686	0	0	0	0	0	0	1.10411165770609	1.36185753945422	0.62537275688041	2.04951977872182	0	0	0	1.00285925201336	1.38276515185459	2.95786980192049	0.928534771180635	0	0	0.998975427019694	0	0	0	0.68092876972711	0	1.02475988936091	0	0	0	0	0	0	0	0	1.38869028086895	4.99487713509847	0	2.82083897322951	19.8740098387095	21.7897206312675	7.19178670412471	19.4704378978573	0	3.79562245706262	0	3.00857775604009	13.8276515185459	73.9467450480123	9.74961509739667	36.5461934492199	0	1.39349212123209	0	0	0	0	1.01840674284064	1.23849401388895	0	0	0	0	0	1.25796405505843	2.94158379806193	6.78863168359558	0	1.39349212123209	0	1.89292042235672	0	0	1.01840674284064	2.47698802777789	0	0	0	0	3.59687089304707	1.25796405505843	0	3.39431584179779	2.12886235871949	1.39349212123209	0	1.89292042235672	1.72733339432675	1.04313044571833	0	1.23849401388895	0	0	0	2.67915965393818	1.79843544652354	1.25796405505843	0	0
CATD268a	1.38012133796481	0.992811227907268	0	0	0	0	0	0	0	0	0	0	0	3.91949093789087	0	3.89150189844688	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979872734472717	0.461402613816379	0	0	3.97124491162907	0	2.80343292636912	15.3621819854556	11.5043604326877	3.10756940493769	29.5346610135861	0	0.754440297597922	0	5.98002652605743	19.2392587811902	32.3358002375997	11.0736627315931	50.5895246798094	2.1157261682716	0	1.49482119449575	0	0	0	0	1.23085186024365	0	0	0	2.66262784232984	3.57467632472563	3.75060528333039	0	13.4934845749071	0	0	0	0	5.15002454067259	2.07338757424842	0	3.69255558073095	0	0	0	0	1.78733816236282	2.50040352222026	0	5.06005671559015	2.1157261682716	0	0	0	0	0	0	3.69255558073095	0	0	0	0	0	3.75060528333039	1.46171634634634	6.74674228745353	1.38012133796481	0	0	0	1.09729871324683	1.3534541685515	0.621513880987538	6.11061952005231	0	0	0	0	0	1.95974546894543	0.461402613816379	3.89150189844688	0	0	0.480391288151272	0	0	0	0.310756940493769	0	0	0	0	0	0	0	0	1.29716729948229	0	4.96405613953634	0	1.40171646318456	24.1405716914302	40.6036250565449	10.2549790362944	43.7927732270415	0	1.50888059519584	0	6.97669761373367	30.2331209418703	80.3495642267628	23.5315333046353	75.235703369973	2.1157261682716	0	0	5.64372034993112	1.71667484689086	2.07338757424842	1.0121226423808	2.4617037204873	0	0	0	2.66262784232984	1.78733816236282	3.75060528333039	0	23.6135980060874	0	0	0	0	1.71667484689086	1.03669378712421	2.0242452847616	2.4617037204873	0	0	0	0	5.36201448708845	3.75060528333039	2.92343269269267	5.06005671559015	0	0	0	0	0	2.07338757424842	0	2.4617037204873	0	1.87522399576633	0	0	3.57467632472563	7.50121056666078	1.46171634634634	1.68668557186338
