	ACA>AAA	ACC>AAC	ACG>AAG	ACT>AAT	CCA>CAA	CCC>CAC	CCG>CAG	CCT>CAT	GCA>GAA	GCC>GAC	GCG>GAG	GCT>GAT	TCA>TAA	TCC>TAC	TCG>TAG	TCT>TAT	ACA>AGA	ACC>AGC	ACG>AGG	ACT>AGT	CCA>CGA	CCC>CGC	CCG>CGG	CCT>CGT	GCA>GGA	GCC>GGC	GCG>GGG	GCT>GGT	TCA>TGA	TCC>TGC	TCG>TGG	TCT>TGT	ACA>ATA	ACC>ATC	ACG>ATG	ACT>ATT	CCA>CTA	CCC>CTC	CCG>CTG	CCT>CTT	GCA>GTA	GCC>GTC	GCG>GTG	GCT>GTT	TCA>TTA	TCC>TTC	TCG>TTG	TCT>TTT	ATA>AAA	ATC>AAC	ATG>AAG	ATT>AAT	CTA>CAA	CTC>CAC	CTG>CAG	CTT>CAT	GTA>GAA	GTC>GAC	GTG>GAG	GTT>GAT	TTA>TAA	TTC>TAC	TTG>TAG	TTT>TAT	ATA>ACA	ATC>ACC	ATG>ACG	ATT>ACT	CTA>CCA	CTC>CCC	CTG>CCG	CTT>CCT	GTA>GCA	GTC>GCC	GTG>GCG	GTT>GCT	TTA>TCA	TTC>TCC	TTG>TCG	TTT>TCT	ATA>AGA	ATC>AGC	ATG>AGG	ATT>AGT	CTA>CGA	CTC>CGC	CTG>CGG	CTT>CGT	GTA>GGA	GTC>GGC	GTG>GGG	GTT>GGT	TTA>TGA	TTC>TGC	TTG>TGG	TTT>TGT
CATD0161a	0.0182961293382855	0.0182971053688917	0.0182166755772986	0.0588034953639136	0.0273447773006723	0.0182375761630963	0.0182854120241291	0.0182587694842081	0.0183154807443255	0.018311729589764	0.0183250695549975	0.0182681667278767	0.0182269757562337	0.0227097657151516	0.018182017053958	0.0228382781997408	0.0275180873143198	0.0183327948166956	0.0183545397238272	0.0182484379272547	0.0183673938985693	0.0273619325784928	0.0181909539050461	0.0230043052813022	0.0182282440386551	0.0183678237950569	0.0183184255316384	0.0184403491364791	0.0183512048114324	0.018269032334393	0.0183776968622426	0.0180951867992068	0.0228332814775785	0.0182216084861702	0.0274489765869709	0.0182971657937659	0.0181886098423637	0.0273212625463475	0.0182924215200784	0.0184952395884698	0.0183140186181391	0.0228269127990376	0.0228492351786228	0.0229514974051311	0.0183612210270296	0.0317402002619844	0.0227674347126279	0.0319007768986079	0.0183818347975509	0.0181404765336901	0.0182282325979364	0.0182736332949064	0.0183173974598653	0.0182808161322958	0.0181610700331631	0.0229159382223969	0.0182504535132919	0.0182615591571324	0.0182155465343471	0.0228238120018851	0.018294077722934	0.0182858933939886	0.0182556857275511	0.0182399217902665	0.018100755936199	0.0182027777370399	0.018320647641487	0.0181751341215758	0.0183538932256268	0.0227255361245748	0.0182090362592301	0.01818004526427	0.0181936575436455	0.0181546886589609	0.0183239977583012	0.0182923746648547	0.0182498606555196	0.0182717981496995	0.0183701126878687	0.0183349464410945	0.0183752893745047	0.0183709796351433	0.0406907058046756	0.0182872539296219	0.0182956659628454	0.023028032299352	0.0275138132379405	0.022832240051205	0.0182927906634119	0.0182766794877438	0.031894540945173	0.0182411790007999	0.0229344978477108	0.0275599318092683	0.0181501559142153	0.0319169367931591
CATD0371a	0.0274438004497119	0.0274456718165747	0.0273233718173657	0.0882091450013118	0.0410196954010012	0.0273567938018176	0.0274287807278665	0.027387435926965	0.0274731063994119	0.0274675741005121	0.0274860811417675	0.0274017421349259	0.0273399764111918	0.0340643149947918	0.0272726119861605	0.0342558918699417	0.0412754168440252	0.0274975345409154	0.0275321575495138	0.0273733572593043	0.0275498732825291	0.0410421950425819	0.0272845208105708	0.0345084174217035	0.027344440208718	0.0275516398110173	0.0274770907301471	0.0276625449918535	0.0275265950636861	0.0274040267621907	0.0275674741833525	0.0271418649284673	0.0342494489936159	0.0273333289523808	0.0411725568832054	0.0274473940123322	0.027282271530084	0.0409816723334246	0.0274391986840549	0.0277440335876178	0.0274735794680529	0.0342395965323622	0.0342748480215226	0.0344259770800475	0.0275435767728526	0.0476116832853229	0.034149814110309	0.0478536559039183	0.0275728025785942	0.0272118588271045	0.0273404362859734	0.0274097120547969	0.0274767906995208	0.0274210208558191	0.0272407063381636	0.0343737630158499	0.0273742897945926	0.0273933172294431	0.027322864377976	0.0342357978137685	0.0274402407157538	0.0274279427994776	0.0273849115396112	0.0273587644694092	0.0271502758895776	0.0273040479133813	0.0274809446210346	0.0272638766277806	0.027530261866132	0.0340871997389332	0.0273144724736505	0.0272707220218771	0.0272920739554393	0.0272321500805006	0.0274864355873038	0.0274381169430679	0.0273721958066584	0.027405858482988	0.0275554725196935	0.0275024298990718	0.0275634734446156	0.0275563546843881	0.0610367718157287	0.0274312077875414	0.0274436182295199	0.0345406239883107	0.0412694860747778	0.034246604311602	0.0274399704072112	0.027415198335448	0.0478431753577422	0.0273613906488552	0.034401699901499	0.0413392107649673	0.0272230546880549	0.0478786261737963
CATD0354a	0.0182956040527594	0.018296122842013	0.0182156459812314	0.0588038076923241	0.0273460482210636	0.0182379189559373	0.0182857983254074	0.0182586425377748	0.0183159124464221	0.0183120282847321	0.018323762018209	0.0182680524546414	0.0182264178629514	0.0227092691124203	0.0181805829345223	0.02283802635534	0.0275175592749229	0.0183323610002046	0.0183549478280934	0.018248535204754	0.0183665496253307	0.0273621092986886	0.0181906994704495	0.0230061805375014	0.0182290881225964	0.0183676456294123	0.0183174329229192	0.0184419607185	0.018351078544811	0.0182695828307083	0.0183783188236366	0.0180948191964148	0.0228335212089584	0.0182232206080866	0.0274493748946448	0.0182982658549626	0.0181883595288257	0.0273215835224766	0.01829251039635	0.0184959423775252	0.0183149916649863	0.0228259620877427	0.0228493917856994	0.0229490745986969	0.0183621218526168	0.0317399140541776	0.0227660858175168	0.0319003902038367	0.018381790902978	0.0181403306317684	0.01822802621051	0.0182733651857378	0.0183180250118785	0.0182806258739865	0.0181610892000759	0.0229162367864898	0.0182501313763981	0.0182628675216529	0.0182155746621169	0.0228239946949671	0.0182947268600611	0.0182860735111591	0.0182571849713632	0.0182392657080026	0.0181000987271844	0.0182029255971046	0.0183201143269142	0.0181751205839788	0.0183540464739428	0.0227252357086812	0.0182091040308283	0.0181810729199996	0.0181939377492509	0.0181546506011427	0.0183240958411701	0.0182925247474475	0.0182483601927473	0.0182712805619192	0.0183704764524447	0.0183348040049544	0.0183752255701305	0.0183714852409929	0.0406926223516377	0.0182873947307066	0.0182960617694827	0.023027472037216	0.0275130898996146	0.0228319632112316	0.0182926031252344	0.0182762956458151	0.0318951217601522	0.018240969030455	0.0229346088354274	0.0275593621118756	0.018148878302429	0.0319164691849463
CATD0372a	0.0365920893087036	0.0365937118899937	0.036432120823677	0.117610252917468	0.0546928392089011	0.0364755699167222	0.0365721910214872	0.0365168791450423	0.03663062895145	0.0366229780491027	0.0366487613859298	0.0365346423139045	0.0364533737563568	0.0454184340214441	0.0363635903494602	0.0456756688453422	0.0550358810675035	0.0366639013151589	0.0367078765334758	0.0364978890442251	0.0367331404967846	0.0547233943710792	0.0363806059600913	0.0460104121496845	0.0364584347321332	0.0367358156254704	0.0366365549678122	0.0368831068489124	0.0367021867830795	0.0365383906641974	0.0367558922688081	0.0361891397835949	0.0456676770110184	0.0364429611635196	0.054897649887227	0.0365954045355404	0.0363769625393046	0.0546441851464765	0.0365849507498546	0.0369919227617828	0.0366301917968018	0.045652972978795	0.0457009154651473	0.0459018993777132	0.0367243242900771	0.0634817480463795	0.0455331098896847	0.0638039464687836	0.0367639739556359	0.0362813648174433	0.0364556030549488	0.0365471072177376	0.0366364961500688	0.036562178347312	0.0363210837698688	0.0458305380507287	0.0365001353446739	0.0365243703843993	0.0364305562357607	0.0456477254506111	0.0365866565641668	0.0365710238391199	0.0365123003101917	0.0364788040834223	0.0362001138323265	0.0364060344779382	0.0366407334287449	0.0363512203895475	0.0367083846757985	0.0454494584730129	0.036418642633356	0.0363612168680928	0.0363884617919882	0.0363096604077267	0.036647477052912	0.0365849431277815	0.0364962907253708	0.0365416969041246	0.0367408932490105	0.0366703301277151	0.0367512923132239	0.0367420570516121	0.0813825654120574	0.0365754334287076	0.0365909302338538	0.0460539465705223	0.0550264429306324	0.0456630776624537	0.036586816259829	0.0365533783208724	0.0637891911108844	0.0364816380882456	0.0458689022259945	0.0551173717966548	0.0362981450501791	0.0638361591776386
CATD0352a	0.0182957890057406	0.018296273013889	0.0182160373614766	0.0588034643005527	0.0273457711857982	0.0182378155378038	0.0182858031026133	0.0182587122829711	0.018315771515107	0.0183118730441118	0.0183241698408898	0.0182678889677381	0.0182265582595744	0.022709268073949	0.0181809473573567	0.0228382619016294	0.0275180101751516	0.0183325271023205	0.0183545564444928	0.0182485398342565	0.0183667284841678	0.0273621347842241	0.0181909453362113	0.0230056134738427	0.0182287763484222	0.018367740473985	0.0183177440089626	0.0184415537173119	0.0183511160419205	0.0182694012143603	0.018378052326062	0.0180948885876184	0.0228337642011954	0.0182225778433683	0.0274494201098489	0.018297828146713	0.0181885153270254	0.0273218492601965	0.0182923844307871	0.0184957714436727	0.0183145813224683	0.0228262123777248	0.0228495735059895	0.022949752607563	0.0183618561706771	0.0317399244428368	0.0227663952809128	0.0319003710481271	0.0183818451572448	0.0181401911706286	0.0182283393698678	0.0182735634515868	0.0183180231016115	0.0182808146584982	0.0181610913232457	0.0229159553666004	0.0182503755908224	0.0182625556084169	0.0182155709187751	0.0228239503943195	0.0182944895403648	0.0182860880572129	0.0182566801732858	0.0182394851538391	0.0181001977304985	0.0182030005754661	0.0183201512868503	0.0181750382186555	0.0183542414076302	0.0227252618027205	0.0182089893575494	0.0181808783768992	0.0181937279818912	0.018154685092832	0.0183238834387805	0.0182926192483566	0.0182486820586093	0.0182714690136444	0.0183704400359001	0.0183349150509398	0.0183752514217238	0.0183714030009516	0.0406922006480792	0.0182874542650706	0.0182958663936646	0.0230275417579963	0.0275133253451135	0.0228321630409497	0.0182926993349358	0.0182763547833477	0.0318947011276032	0.018240974403514	0.0229345749600611	0.0275592068118105	0.0181492805213901	0.0319162918466261
CATD0366a	0.018296194474129	0.0182970363613025	0.0182164806122375	0.0588045100003385	0.0273458157001515	0.0182376608251902	0.0182859227675715	0.0182585661714143	0.0183152552548957	0.0183114424716461	0.0183248364864193	0.0182674269404849	0.0182268592205564	0.0227093624925302	0.01818211451019	0.0228380951077843	0.0275182709243562	0.0183322698611451	0.0183538290469647	0.0182488222963724	0.0183669035760408	0.0273617651501466	0.0181906202331081	0.023004584547613	0.0182287651541968	0.0183679513561097	0.0183185337952999	0.018440965287035	0.0183511470870635	0.0182690279723083	0.0183777031611017	0.0180947721833179	0.0228338485405976	0.0182210677736481	0.0274488789229069	0.0182972703498095	0.0181886160920932	0.0273220485604432	0.0182923815612986	0.0184956614492162	0.0183145537215507	0.0228267711007393	0.0228502710126519	0.0229515697639994	0.0183617448596906	0.0317407253817678	0.022766996807451	0.0319016826091116	0.0183819851407236	0.0181405498222073	0.0182281062011274	0.0182737035218427	0.0183180242185091	0.018281145804155	0.0181606703613245	0.0229152475797751	0.0182503216540496	0.0182618042434893	0.0182153399124682	0.0228238179371859	0.0182933441577259	0.0182856082989241	0.0182556830693644	0.0182396820491693	0.0181003053467597	0.0182030019817988	0.0183204721042526	0.0181754442238878	0.0183542371658637	0.0227249486886829	0.0182091792112392	0.0181803233370567	0.0181939541579049	0.0181548184821223	0.0183236663640947	0.0182925028673296	0.0182488010393888	0.0182712093501284	0.0183703333614954	0.0183351851787124	0.0183755777257485	0.0183709518058289	0.0406908288058843	0.0182876380620208	0.0182953813515821	0.0230272878884562	0.0275135306657931	0.0228318402052626	0.0182933238201797	0.0182767340417763	0.0318943048473414	0.0182409151049766	0.0229344383185432	0.0275589059201402	0.0181496193929671	0.0319177056747425
CATD0180a	0.00914783334254733	0.00914819145979723	0.00910795529844094	0.0294016729605145	0.0136726469577804	0.00911890711294289	0.00914272687561011	0.00912937623639694	0.0091579688859057	0.00915606135396912	0.00916205802834387	0.00913423637968997	0.00911329309027999	0.0113547964916987	0.00909041511543062	0.0114190576018328	0.0137587469458834	0.0091663389169837	0.00917763721593374	0.00912416434727661	0.00918347974534647	0.0136810657470693	0.00909542805397515	0.0115028466897999	0.00911435043125071	0.00918380449090688	0.00915878440558653	0.00922067253682762	0.00917556480696392	0.00913474206311926	0.00918910954475088	0.00904754671218522	0.0114165623250039	0.00911160375809694	0.0137246491992992	0.00914901836881969	0.00909419106338814	0.0136605283309596	0.00914626974570848	0.00924780047254408	0.00915729492212858	0.0114131097171329	0.0114244086507896	0.0114747589778814	0.00918085248814421	0.0158698729124619	0.0113832868106425	0.0159500404870808	0.0091908590383181	0.00907018765342995	0.00911402736418982	0.0091366755883796	0.00915878109619688	0.0091402363114221	0.00908063449295186	0.011458276829046	0.00912510665889297	0.00913124053982767	0.00910783197476522	0.0114119770399346	0.0091474776102156	0.00914307623008954	0.00912845734717431	0.00911974814026454	0.00905023046931112	0.00910138003493047	0.00916016599232368	0.00908750155274658	0.00917689530546647	0.0113627918858215	0.00910452541537381	0.00909035782776971	0.00909689062055109	0.00907729559182414	0.00916214086994535	0.00914619890275453	0.00912458746123551	0.00913582192201693	0.0091851421073196	0.00916735071022883	0.00918755099175543	0.00918569110064302	0.020346078067393	0.00914358058023383	0.0091480697519148	0.0115139761155051	0.0137566771942875	0.011416084749565	0.00914619014245246	0.00913817962958149	0.0159475943222607	0.00912057387044629	0.0114673077080761	0.0137800190142807	0.00907468331290044	0.0159581447888638
CATD0375a	0.0274440041010325	0.0274441705175535	0.027324880172742	0.0882037425488705	0.0410183995662671	0.0273565654302389	0.0274289853743848	0.0273883032581618	0.0274734787956324	0.0274674541593996	0.0274868983395866	0.0274011446793009	0.0273399647831843	0.0340635120269887	0.0272716826673469	0.0342582492260093	0.0412785014593926	0.0274992343015748	0.027530610614022	0.0273728432228083	0.0275501993677739	0.0410435175419634	0.0272873491694975	0.0345075884653433	0.0273424553527705	0.0275518417630602	0.0274770526256187	0.0276618986544131	0.0275267349973816	0.0274038074714806	0.0275664687194847	0.0271423826165922	0.0342518454203534	0.0273326159976392	0.0411747286309089	0.0274457953876003	0.0272832342722608	0.040984106606464	0.0274381038239203	0.0277434667076517	0.0274708395590131	0.0342395734625071	0.0342751098489175	0.0344253694832471	0.0275423347255593	0.0476095553684319	0.0341497985484825	0.0478499197764579	0.027572938715958	0.027209508720452	0.0273437446731097	0.0274109669559649	0.0274774890481764	0.0274218213261434	0.027241746755322	0.0343730946730222	0.0273763818050363	0.0273936182210064	0.0273234086009568	0.034235898010707	0.0274414331277064	0.027429425792941	0.0273841710842971	0.0273596423292675	0.0271502133947481	0.0273049304178912	0.0274799258039194	0.0272621114605035	0.0275323100412176	0.0340878471805882	0.0273130043405804	0.027271357174388	0.0272898546030993	0.027232119723491	0.0274850333387411	0.0274394678128382	0.027373269217233	0.027407681512981	0.0275557944391117	0.0275026871159562	0.027562873598163	0.0275572182644692	0.0610381921189102	0.0274315021677588	0.0274433552772725	0.0345412499658082	0.0412704197408586	0.0342489617676513	0.027439193945071	0.0274144241529945	0.0478407617837683	0.0273613419402886	0.0344018274448794	0.0413377874833924	0.0272246298445107	0.0478730434775559
CATD0351a	0.0182961408834978	0.018297120011628	0.018216496597514	0.0588042201712074	0.02734535034205	0.0182376329757382	0.0182856519702573	0.018258632514226	0.0183153660769147	0.0183116049749289	0.0183248977210645	0.0182678411758059	0.0182269102994611	0.0227096009238824	0.018182076288596	0.0228380824326246	0.0275180273571046	0.0183324629693489	0.0183542801250777	0.0182486442882218	0.0183671311986112	0.0273617983557799	0.0181906660577363	0.0230045105437923	0.0182285946814585	0.0183678716955327	0.0183184590529169	0.0184407004519417	0.0183511688680338	0.0182690507052339	0.018377756448766	0.0180949607069592	0.0228334482234848	0.0182214158166157	0.0274488420941512	0.018297307397252	0.0181885653234605	0.0273215327174989	0.0182924528002136	0.0184954778163207	0.0183144117935446	0.0228268282946178	0.0228497163701898	0.0229515112673097	0.0183615411968151	0.0317405370937872	0.0227672020730023	0.0319013628588839	0.0183818989982189	0.0181406123135711	0.0182280224453251	0.01827360575046	0.0183176751160068	0.0182809328712335	0.0181608354188833	0.0229156470889707	0.0182502923373288	0.0182616872174698	0.0182154253179733	0.0228238139363721	0.0182936908060039	0.0182856965062473	0.0182557464561407	0.0182397568170752	0.0181005328596122	0.0182028475938107	0.0183205993296063	0.0181753585635896	0.0183539682049839	0.0227252238954123	0.0182091701192328	0.0181801686638065	0.0181939014291787	0.018154750638067	0.0183239050324167	0.0182923784363295	0.0182492829492988	0.0182714290313615	0.0183702098667352	0.0183350451551783	0.0183754509964227	0.0183709381271205	0.0406907384800106	0.0182874252607191	0.0182955507534359	0.0230276417396715	0.0275136242349701	0.0228319413152489	0.0182930734266243	0.0182767320491519	0.0318945474273878	0.0182410522977764	0.0229344662241681	0.0275594986524773	0.0181498076629844	0.0319175381828697
CATD0182a	0.0274435909234091	0.0274448534208268	0.0273238371246452	0.0882057917945056	0.0410181863860902	0.027356712429667	0.027428264668755	0.0273880042495899	0.0274737263518634	0.0274680507422024	0.0274862424512207	0.0274025401731474	0.0273399356864764	0.0340644137444962	0.0272716025709138	0.0342569400747563	0.0412761083801239	0.0274987623864391	0.0275327511805585	0.027372649641759	0.027550390315035	0.0410429921181378	0.0272859595417921	0.0345083927052526	0.0273432615805102	0.027551466774771	0.0274765586786673	0.0276620082978728	0.0275266839105561	0.0274041524210594	0.027567318053793	0.0271425186245962	0.0342496142373982	0.0273344285655954	0.041173650758825	0.0274470506400851	0.0272825294467033	0.0409815669803749	0.027438881048617	0.0277434735717563	0.0274721468509353	0.0342394442433491	0.0342735155031928	0.0344247624216537	0.0275426914009074	0.0476100329573813	0.0341499444867521	0.0478508239714781	0.0275726213682314	0.0272108257328609	0.027341773621342	0.0274099803498424	0.0274763799003117	0.0274207759753766	0.0272416743381657	0.0343746148580647	0.0273751400292742	0.0273935551063921	0.0273233738287808	0.0342358932889523	0.0274419746748283	0.0274289697772723	0.0273851872208987	0.0273591958036676	0.027150659569984	0.0273041083825491	0.027480622750209	0.0272627695594678	0.0275305862649246	0.0340881743723639	0.0273137456133214	0.0272709344026437	0.0272909244815426	0.0272319385003601	0.0274864253300942	0.0274384904148794	0.0273735686920883	0.0274071932762091	0.027555408326762	0.0275021308603768	0.0275628129281336	0.0275569006379926	0.0610378235946423	0.0274308172569426	0.0274440735090166	0.0345417211226998	0.041269975112204	0.0342479546193387	0.0274388475169878	0.0274146917433431	0.0478428281787105	0.0273616747278288	0.0344018733585177	0.04133994593213	0.0272239446664378	0.047875273934542
