	ACA>AAA	ACC>AAC	ACG>AAG	ACT>AAT	CCA>CAA	CCC>CAC	CCG>CAG	CCT>CAT	GCA>GAA	GCC>GAC	GCG>GAG	GCT>GAT	TCA>TAA	TCC>TAC	TCG>TAG	TCT>TAT	ACA>AGA	ACC>AGC	ACG>AGG	ACT>AGT	CCA>CGA	CCC>CGC	CCG>CGG	CCT>CGT	GCA>GGA	GCC>GGC	GCG>GGG	GCT>GGT	TCA>TGA	TCC>TGC	TCG>TGG	TCT>TGT	ACA>ATA	ACC>ATC	ACG>ATG	ACT>ATT	CCA>CTA	CCC>CTC	CCG>CTG	CCT>CTT	GCA>GTA	GCC>GTC	GCG>GTG	GCT>GTT	TCA>TTA	TCC>TTC	TCG>TTG	TCT>TTT	ATA>AAA	ATC>AAC	ATG>AAG	ATT>AAT	CTA>CAA	CTC>CAC	CTG>CAG	CTT>CAT	GTA>GAA	GTC>GAC	GTG>GAG	GTT>GAT	TTA>TAA	TTC>TAC	TTG>TAG	TTT>TAT	ATA>ACA	ATC>ACC	ATG>ACG	ATT>ACT	CTA>CCA	CTC>CCC	CTG>CCG	CTT>CCT	GTA>GCA	GTC>GCC	GTG>GCG	GTT>GCT	TTA>TCA	TTC>TCC	TTG>TCG	TTT>TCT	ATA>AGA	ATC>AGC	ATG>AGG	ATT>AGT	CTA>CGA	CTC>CGC	CTG>CGG	CTT>CGT	GTA>GGA	GTC>GGC	GTG>GGG	GTT>GGT	TTA>TGA	TTC>TGC	TTG>TGG	TTT>TGT
CATD0161a	0.0162705027071953	0.016253886483951	0.0164638783132529	0.0884785587485509	0.0325061552347271	0.0161864934942529	0.016264023509688	0.0163304827271336	0.016381125599166	0.0161750667991672	0.0164069796648627	0.0162040580211451	0.0164109831870638	0.0246184772613075	0.0164858501216074	0.0243059282375927	0.0324848430749599	0.0162915347186905	0.0163747255121574	0.0163079457169207	0.0162936648395268	0.0324695422103866	0.0162222812555411	0.0243617670724062	0.0163146622781869	0.016072676972416	0.0162262098313142	0.0162751407235653	0.0162117132927945	0.0163461064156843	0.0161919879874437	0.0163060404609011	0.0242910095651203	0.0163683478233518	0.0326437050195217	0.0163849564426706	0.0162766368266643	0.0324831266829616	0.0164232803217865	0.0162150682418562	0.0162387641522065	0.0242423960748398	0.0243724424016465	0.0242674936694887	0.0163782719383263	0.040293032203682	0.0242005611736584	0.0408213675227403	0.016386704344848	0.0162802916872206	0.0163696608672809	0.0162993879792961	0.0162259224920716	0.0161349912851412	0.0162080577561195	0.0245709216850112	0.0162695878527085	0.0161649351958926	0.0164045095629206	0.024261377332422	0.0163172853979844	0.0162976879925132	0.0162861782928249	0.0162901086904803	0.0163070953235827	0.0163753793117417	0.0160548990502926	0.0162706528811495	0.016339573295949	0.0243796021359406	0.0163754630918509	0.0162121959499014	0.0161236953122836	0.0163644621625908	0.0163384986429079	0.0161962607442889	0.016223405546798	0.0162183277910881	0.0162722917105044	0.016280296309209	0.0163926977684177	0.0164156050904513	0.0563364421957693	0.0162949591822224	0.0163081584385209	0.0242642005169856	0.0326451899527588	0.0242054707551009	0.0162693163658593	0.0163409398325374	0.0405470638460847	0.0163721859954777	0.024466744588476	0.0327145080846298	0.0163712422936731	0.0405618148841397
CATD0371a	0.0244057453261339	0.0243808400267739	0.0246958096496615	0.132717818545565	0.0487591819108974	0.0242797484465285	0.0243960415923377	0.0244957058072492	0.0245716944096374	0.0242625944160569	0.0246104739586979	0.024306051588038	0.0246164950040275	0.0369276939819243	0.0247287718244875	0.0364588948171915	0.048727270206721	0.0244373115912177	0.0245620830858447	0.0244619125838372	0.0244405009762549	0.048704341933584	0.024333398955634	0.036542643222086	0.0244719620396633	0.0241090158428469	0.0243393154554166	0.0244127297819888	0.0243175705973614	0.0245191694076839	0.0242879960007968	0.0244590713806223	0.0364365006868424	0.0245525715736377	0.0489655129526099	0.0245774179560499	0.0244149771164514	0.0487246836084589	0.0246348917303678	0.0243225906227654	0.0243581320711558	0.0363635930150218	0.036558675735371	0.0364012092182664	0.0245673986601291	0.0604396289493165	0.0363008634964228	0.0612320419422037	0.0245800837321591	0.024420375425819	0.0245545003332108	0.0244490985476869	0.0243388967106695	0.024202466653502	0.02431210441042	0.0368563654667591	0.0244044042548988	0.0242473926264892	0.0246067585199299	0.0363920752259246	0.0244759486057314	0.0244465398830361	0.0244292745555325	0.0244351833494015	0.0244606394155708	0.0245630622585889	0.0240823346569671	0.0244059770747581	0.0245093573626702	0.0365693598574659	0.0245631968452965	0.0243183151216858	0.0241855446516097	0.0245467020126608	0.0245077447158754	0.024294398826231	0.0243351242041422	0.0243274448285683	0.0244084173183059	0.024420431224522	0.0245890395768135	0.0246234117101447	0.084504712964363	0.0244424413588045	0.0244622134552687	0.0363963591625905	0.0489677722623808	0.0363081738723469	0.0244039554919091	0.0245114228027499	0.0608205757155986	0.0245582615092536	0.0367001275546145	0.0490718130608203	0.0245568744637699	0.0608427826606448
CATD0354a	0.0162705332324781	0.0162538504852615	0.0164639056428097	0.0884786271658115	0.0325063332604891	0.0161864648194643	0.0162640013957101	0.0163305466228754	0.0163811045927287	0.0161750870081258	0.0164069640734566	0.016204181887267	0.0164109125116116	0.0246185538309903	0.0164858618566467	0.0243059196377507	0.0324848235244527	0.0162915014726797	0.0163747436232207	0.0163079666557542	0.0162936518497353	0.0324694421981633	0.0162223613816046	0.0243617928863174	0.0163147719345149	0.0160726756296603	0.0162262073554884	0.0162750753838371	0.0162117109926686	0.016346072222687	0.0161919389926052	0.0163060031047768	0.0242910573060731	0.0163681736508219	0.0326438608029965	0.0163850148324808	0.0162765603743417	0.0324831491050972	0.0164233808033794	0.016215109270063	0.0162388136276499	0.0242423999093908	0.0243724000004217	0.0242676030055231	0.0163783042553623	0.0402927503753258	0.0242004852124143	0.0408214001701903	0.0163866092361416	0.0162805087275245	0.0163696293018603	0.0162993300410517	0.0162258771564579	0.0161350621380484	0.016207995632942	0.0245709813077681	0.0162695093057097	0.0161649707280439	0.0164045299178096	0.0242613450855209	0.0163172137254051	0.016297660404177	0.0162861534232882	0.0162900376996315	0.0163071077990841	0.0163754027579741	0.0160549476916059	0.016270660733692	0.0163395823167344	0.0243797536201012	0.0163754553771618	0.0162121218726717	0.0161236894300075	0.0163644315180833	0.016338509995494	0.0161962338006207	0.0162233500366843	0.0162184915474113	0.0162723624698957	0.0162803425769698	0.0163927224964801	0.0164155908512832	0.0563362686100082	0.0162949501466977	0.0163082430197895	0.0242639964697413	0.032645234219667	0.0242055834961832	0.0162693829645259	0.0163408942125168	0.0405471339277703	0.0163722470972231	0.0244667072930555	0.0327143300844413	0.0163712037703447	0.0405616040315249
CATD0372a	0.0325415282768079	0.0325071563524257	0.0329282247498723	0.176958289404811	0.0650153598426848	0.0323724958228928	0.0325276682327809	0.032662059913644	0.032761891382613	0.0323504797541765	0.0328136922671633	0.0324102377241866	0.032820755786235	0.0492382660717891	0.0329719012507224	0.0486117091699423	0.0649693512725826	0.0325824999720727	0.0327497612456618	0.0326162500915862	0.0325871071791071	0.0649373713282811	0.0324459349769002	0.0487239763069404	0.0326312028411086	0.032145330944996	0.0324523772546259	0.0325491622539545	0.0324233871871215	0.0326916271452897	0.0323831367505683	0.0326114410550529	0.0485828368769633	0.0327337122748351	0.065290078427891	0.0327709130345451	0.0325519641143978	0.0649666374308996	0.0328482817758186	0.0324308392489425	0.0324783757609318	0.0484848578310569	0.0487441585198698	0.0485368601374565	0.0327570974297075	0.080581237017017	0.0483998212199877	0.0816432942581414	0.0327717795887162	0.032564301021175	0.032738781055799	0.0325977835441825	0.0324510684380679	0.0322711961977712	0.0324150514148171	0.0491428646381623	0.0325378302871312	0.0323304790160071	0.0328093677812995	0.0485222023131184	0.0326333431284548	0.0325949034290711	0.0325719305995538	0.0325790013906938	0.0326144043379245	0.0327511602300411	0.0321106312694322	0.032541440267173	0.0326793011074083	0.0487617990185008	0.0327507940400943	0.0324231230434384	0.0322472898680521	0.0327283994205843	0.0326771917423456	0.0323920599750327	0.0324458602702263	0.0324394605365979	0.0325457954466806	0.0325613851310834	0.0327858190996432	0.0328309662805944	0.112669911070333	0.032589763596466	0.0326177656553166	0.0485249059431625	0.0652911381459167	0.0484128726331727	0.0325397734890391	0.0326810982474416	0.0810953281095328	0.0327454185924402	0.0489328503499884	0.0654259672340738	0.0327418247277561	0.081120018109428
CATD0352a	0.016270434240701	0.016253967226989	0.0164638170145923	0.0884784052924793	0.032505755932945	0.0161865578101925	0.016264073110098	0.0163303394125747	0.0163811727154247	0.0161750214716083	0.0164070146355103	0.0162037801963928	0.0164111417081323	0.0246183055198108	0.0164858238005736	0.0243059475265553	0.032484886925649	0.0162916092876249	0.0163746848900599	0.0163078987522937	0.0162936939748993	0.0324697665321843	0.0162221015372824	0.0243617091732537	0.0163144163252041	0.0160726799841416	0.0162262153844524	0.0162752872769046	0.0162117184518476	0.0163461831086561	0.0161920978801137	0.0163061242485893	0.0242909024848454	0.0163687384825509	0.03264335560594	0.0163848254776069	0.0162768083049287	0.0324830763913711	0.016423054947219	0.0162149762178934	0.0162386531815668	0.0242423874741573	0.0243725375052115	0.0242672484349065	0.0163781994530303	0.040293664328851	0.0242007315504611	0.0408212942963442	0.016386917668333	0.016279804878013	0.016369731666746	0.0162995179315231	0.016226024177306	0.0161348323660511	0.0162081970949163	0.0245707879545173	0.0162697640292138	0.0161648554992737	0.0164044639080482	0.0242614496604093	0.0163174461555529	0.0162977498716015	0.0162862340737983	0.0162902679189656	0.0163070673417338	0.0163753267231597	0.0160547899505595	0.0162706352683381	0.0163395530628342	0.0243792623654793	0.0163754803954651	0.0162123621009656	0.0161237085058985	0.0163645308964995	0.0163384731796953	0.0161963211774229	0.0162235300528645	0.0162179604948555	0.0162721330011651	0.016280192533221	0.016392642304763	0.0164156370281055	0.0563368315388791	0.0162949794483969	0.0163079687274874	0.0242646581834905	0.0326450906645707	0.0242052178831873	0.0162691669887917	0.0163410421556805	0.0405469066568015	0.0163720489476956	0.0244668282400089	0.0327149073290519	0.0163713286993343	0.0405622878147083
CATD0366a	0.0162704319430854	0.0162539699365838	0.0164638149575168	0.0884784001427625	0.0325057425330771	0.0161865599685227	0.0162640747746008	0.0163303346031893	0.0163811742965637	0.0161750199504948	0.016407015809064	0.0162037708730811	0.0164111470278215	0.0246182997564672	0.0164858229172858	0.0243059481738591	0.0324848883972013	0.0162916117900277	0.0163746835268535	0.0163078971762431	0.0162936949526313	0.0324697740600306	0.0162220955062527	0.0243617072302597	0.0163144080714531	0.0160726800852098	0.016226215570806	0.0162752921949778	0.0162117186249763	0.0163461856823378	0.0161921015679191	0.0163061270603572	0.0242908988914191	0.0163687515923888	0.0326433438802327	0.0163848210826489	0.0162768140594386	0.0324830747036735	0.0164230473840436	0.0162149731297305	0.0162386494575866	0.0242423871855335	0.0243725406967204	0.0242672402052638	0.0163781970205508	0.0402936855418636	0.024200737268008	0.0408212918389947	0.0163869248270952	0.0162797885415493	0.016369734042652	0.0162995222924921	0.0162260275896842	0.016134827033005	0.0162082017708821	0.0245707834667563	0.0162697699413885	0.0161648528247949	0.0164044623759507	0.0242614520876098	0.0163174515502951	0.0162977519481552	0.01628623594571	0.0162902732623944	0.016307066402712	0.0163753249583791	0.0160547862893637	0.016270634677283	0.0163395523838463	0.0243792509633782	0.016375480976144	0.0162123676767041	0.0161237089486531	0.016364533203089	0.0163384723251946	0.0161963232054529	0.0162235342310698	0.0162179481690377	0.0162721276751579	0.0162801890506808	0.0163926404434999	0.0164156380998772	0.0563368446045513	0.0162949801284942	0.0163079623611177	0.0242646735419762	0.0326450873326332	0.0242052093972492	0.0162691619759591	0.0163410455894659	0.0405469013818047	0.0163720443486122	0.0244668310472077	0.0327149207269949	0.0163713315989568	0.0405623036854292
CATD0180a	0.00813533139487826	0.00812684884870733	0.00823201081829594	0.0442394587732736	0.0162535444241762	0.00809317155808367	0.00813195376910407	0.00816540890655172	0.00819050771795927	0.00808758639011414	0.00820344894972728	0.00810235380373118	0.00820530627326023	0.0123094394063684	0.0082429558316103	0.0121529415688866	0.0162423702734953	0.00814568018396022	0.00818741024565352	0.00815402776281808	0.00814679835883252	0.0162345088600742	0.00811135072877998	0.0121809512236516	0.00815761867231549	0.00803633496532704	0.00811309842371827	0.00813739903247668	0.00810585061516668	0.00817296354933497	0.00809586552285264	0.00815292227781074	0.0121456299655772	0.00818371720854138	0.0163222609943898	0.00819263132704809	0.00813811794535135	0.0162416221352505	0.00821190363676087	0.00810764170224801	0.00811951180718124	0.0121212080921138	0.0121861100192708	0.0121340335281146	0.00818922070865472	0.0201457771110614	0.0121000814065205	0.0204107693672504	0.00819310278496689	0.00814071495165019	0.0081847476649825	0.00814954206799978	0.00811284237013217	0.00806768142815239	0.00810386598297009	0.0122856171811658	0.00813458796585873	0.00808256076789031	0.00820230815463928	0.0121306041106224	0.00815845476412302	0.00814877165603369	0.00814302393523735	0.00814486819795751	0.00815358037418651	0.00818775113495621	0.00802757706902644	0.00813534703096719	0.00816981030165262	0.0121901982792355	0.00818771131700246	0.008105903734774	0.00806183223204508	0.00818215072739201	0.00816927908941806	0.0080980597223254	0.0081115572186266	0.00810959328602336	0.00813633139562323	0.00814026947471958	0.00819641372442003	0.00820776520826595	0.0281677659333344	0.00814745589878448	0.00815430100239996	0.0121315652199532	0.0163227110499975	0.0121030309994014	0.00813483281333676	0.00817035029461301	0.0202737156863802	0.0081862532145002	0.0122332745007716	0.0163567873025595	0.00818552013363524	0.0202803545589594
CATD0375a	0.0244057005594518	0.0243808928204498	0.0246957695696534	0.132717718208616	0.0487589208282159	0.0242797904993786	0.0243960740234678	0.024495612101308	0.02457172521651	0.0242625647787221	0.0246104968241868	0.0243058699328726	0.0246165986527151	0.0369275816890859	0.0247287546145316	0.0364589074292415	0.0487272988784074	0.0244373603479682	0.0245620565251665	0.0244618818761086	0.0244405200263607	0.0487044886059483	0.0243332814472055	0.0365426053648396	0.0244718012237913	0.0241090178120577	0.024339319086325	0.0244128256056002	0.0243175739705981	0.024519219553232	0.024288067853902	0.0244591261650367	0.0364364306726162	0.0245528270053833	0.0489652844892298	0.0245773323248017	0.0244150892371758	0.0487246507254018	0.024634744369652	0.0243225304530791	0.0243580595132223	0.0363635873914826	0.0365587379186491	0.0364010488721192	0.0245673512657615	0.0604400422631095	0.0363009748969587	0.0612319940632693	0.0245802232132983	0.0244200571265802	0.0245545466253011	0.0244491835166938	0.0243389631973592	0.0242023627445689	0.024312195516817	0.0368562780273399	0.0244045194475588	0.0242473405170124	0.0246067286685818	0.0363921225174362	0.0244760537167501	0.0244465803425557	0.0244293110278118	0.024435287460632	0.0244606211196942	0.0245630278736484	0.0240822633223221	0.0244059655586561	0.0245093441332881	0.0365691376992209	0.0245632081592305	0.0243184237592309	0.0241855532782287	0.0245467469541912	0.0245077280668042	0.0242944383403163	0.0243352056121878	0.0243272046726522	0.0244083135465179	0.0244203633707973	0.0245890033120124	0.0246234325925168	0.0845049675355861	0.0244424546098026	0.0244620894130842	0.0363966584069306	0.0489677073429952	0.0363080085325458	0.0244038578220085	0.0245114897065349	0.0608204729376963	0.024558171900832	0.036700182250004	0.049072074105997	0.0245569309599408	0.0608430918853628
CATD0351a	0.0162705646571643	0.0162538134258991	0.0164639337776104	0.0884786975989326	0.0325065165316397	0.0161864352997958	0.0162639786301613	0.0163306124012548	0.0163810829673533	0.0161751078125255	0.0164069480226622	0.0162043094030064	0.0164108397537629	0.0246186326567384	0.0164858739374497	0.0243059107845211	0.0324848033979053	0.0162914672471014	0.0163747622679122	0.0163079882115339	0.0162936384772098	0.0324693392391589	0.0162224438685193	0.0243618194608151	0.0163148848217801	0.0160726742473413	0.0162262048067143	0.0162750081189254	0.0162117086247714	0.0163460370222201	0.0161918885541725	0.0163059646479837	0.0242911064536754	0.0163679943464359	0.0326440211765084	0.0163850749427007	0.0162764816694118	0.0324831721878833	0.0164234842455831	0.0162151515071336	0.0162388645608481	0.0242424038569239	0.0243723563498783	0.0242677155630574	0.0163783375245942	0.0402924602431196	0.0242004070130322	0.0408214337795716	0.0163865113251323	0.0162807321627496	0.0163695968063894	0.0162992703957026	0.0162258304850661	0.0161351350785805	0.0162079316793542	0.0245710426872625	0.0162694284443855	0.0161650073071219	0.0164045508724394	0.0242613118884904	0.0163171399410498	0.0162976320029722	0.0162861278209903	0.0162899646170934	0.0163071206421664	0.0163754268950313	0.0160549977660972	0.0162706688176034	0.0163395916033101	0.024379909567623	0.0163754474351655	0.016212045612815	0.0161236833744147	0.0163643999706595	0.0163385216825749	0.0161962060630786	0.0162232928910088	0.0162186601286853	0.0162724353141567	0.0162803902079736	0.0163927479531354	0.0164155761925692	0.0563360899096795	0.0162949408449483	0.0163083300931785	0.0242637864104061	0.0326452797908647	0.0242056995590925	0.0162694515254697	0.0163408472483383	0.0405472060743573	0.0163723099992832	0.0244666688987548	0.0327141468396178	0.0163711641119569	0.0405613869663043
CATD0182a	0.0244062988012163	0.0243801873095575	0.024696305180819	0.132719059066387	0.0487624098195101	0.024279228524042	0.0243956406284608	0.024496864345277	0.0245713135273476	0.0242629608387084	0.0246101912600976	0.0243082974906381	0.0246152135383659	0.0369290823199713	0.0247289846006273	0.0364587388874881	0.048726915722911	0.0244367087847278	0.0245624114701001	0.0244622922403554	0.0244402654493322	0.0487025285425717	0.0243348517768859	0.0365431112720206	0.0244739502946303	0.0241089914964114	0.024339270564501	0.0244115450620416	0.0243175288921836	0.0245185494307261	0.0242871076413856	0.0244583940508123	0.0364373663111821	0.0245494135306494	0.0489683375708813	0.0245784766622118	0.0244135909063439	0.048725090159757	0.024636713631847	0.0243233345336504	0.0243590291447474	0.036363662541927	0.0365579069293444	0.0364031916657673	0.0245679846227313	0.0604345189238457	0.0362994861904014	0.0612326338957718	0.0245783592502127	0.0244243107341605	0.0245539279986675	0.0244480480291775	0.0243380746992019	0.024203751336723	0.0243109780119855	0.0368574465283332	0.0244029800647641	0.0242480368845774	0.0246071275885455	0.0363914905349874	0.0244746490604668	0.0244460396597696	0.0244288236287079	0.0244338961650661	0.0244608656175441	0.0245634873784966	0.0240832166063691	0.0244061194546532	0.0245095209247891	0.0365721065218877	0.0245630569649158	0.0243169719760368	0.0241854379959798	0.0245461463758324	0.0245079505574893	0.0242939102918883	0.0243341177117543	0.0243304140080855	0.0244097003059263	0.0244212701373952	0.0245894879384708	0.024623153529907	0.0845015655604858	0.0244422775294355	0.0244637470569362	0.0363926594404277	0.0489685748964075	0.0363102180591351	0.024405163038543	0.0245105956345033	0.0608218464152647	0.0245593693873949	0.0366994513254678	0.049068585615899	0.0245561759705739	0.0608389595455877
