	ACA>AAA	ACC>AAC	ACG>AAG	ACT>AAT	CCA>CAA	CCC>CAC	CCG>CAG	CCT>CAT	GCA>GAA	GCC>GAC	GCG>GAG	GCT>GAT	TCA>TAA	TCC>TAC	TCG>TAG	TCT>TAT	ACA>AGA	ACC>AGC	ACG>AGG	ACT>AGT	CCA>CGA	CCC>CGC	CCG>CGG	CCT>CGT	GCA>GGA	GCC>GGC	GCG>GGG	GCT>GGT	TCA>TGA	TCC>TGC	TCG>TGG	TCT>TGT	ACA>ATA	ACC>ATC	ACG>ATG	ACT>ATT	CCA>CTA	CCC>CTC	CCG>CTG	CCT>CTT	GCA>GTA	GCC>GTC	GCG>GTG	GCT>GTT	TCA>TTA	TCC>TTC	TCG>TTG	TCT>TTT	ATA>AAA	ATC>AAC	ATG>AAG	ATT>AAT	CTA>CAA	CTC>CAC	CTG>CAG	CTT>CAT	GTA>GAA	GTC>GAC	GTG>GAG	GTT>GAT	TTA>TAA	TTC>TAC	TTG>TAG	TTT>TAT	ATA>ACA	ATC>ACC	ATG>ACG	ATT>ACT	CTA>CCA	CTC>CCC	CTG>CCG	CTT>CCT	GTA>GCA	GTC>GCC	GTG>GCG	GTT>GCT	TTA>TCA	TTC>TCC	TTG>TCG	TTT>TCT	ATA>AGA	ATC>AGC	ATG>AGG	ATT>AGT	CTA>CGA	CTC>CGC	CTG>CGG	CTT>CGT	GTA>GGA	GTC>GGC	GTG>GGG	GTT>GGT	TTA>TGA	TTC>TGC	TTG>TGG	TTT>TGT
CATD0621a	0	0	0	0	0	0.759094255087934	0	0	1.20561572842385	0	0	0	0	0	0	0	0	0	0	1.57232500248507	0	0	0	0	0	0	0	0	0	1.09913697964608	0	0	0	0	0	0	0	0	0	0	0	0.846266255659509	0	0	0	0	0.517561778697561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0463a	0	0	0	0	0	0	0	2.88639653280081	0	0	0	2.82470996176854	0	0	0	0	0	0	0.680749182938333	0	0	0	0	0	0	1.069096440408	0	0	0	0	0	0	0	2.81377056112247	4.08449509763	0	0	0	3.08255534573421	0	0	0	4.7689904019352	1.41235498088427	0	0	3.2692042935446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35480908099723	0	2.43265235697561	0	1.43425095089808	0	0	1.32866398124845	1.53434995019407	3.77313613473382	0	0	2.07135773067878	0	0	0	0	0	0	0	1.43425095089808	1.74420606460945	0	0	0	0	0	0	0	0
CATD0453a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636022341946395	0	0	0	0.411432017906839	0	0	0	0	0	0	1.29731942847495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65522621167181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0450a	0	0	0	0	0	0	0	0	0	0	0	0	1.15924799361763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840752006382371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0465a	0	0	0	0	0	0	0	4.87803846248925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903391737267663	0	0	0	0	0	0	0	0	2.87618199712417	0	0	0	3.34899564499723	0	0	1.80678347453533	2.82087420083545	0	0	0	0.552498733435323	1.55327097974113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53344041247937	3.31663457709353	1.78994828364767	4.50531813479063	2.05560317654579	2.48274278122896	6.05974545063091	0	0	2.24545516549833	1.29653323562969	0	0	0	0	2.01969302785313	0	1.65831728854676	0	0	0	0	0	0	0	0	1.29653323562969	0	0	0	0	0
CATD0458a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941908503686039	0	0	0	0	0	0	0	1.20948149889711	0	0	0	0.961627398930542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88698259848631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0466a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CATD0454a	0	0	0	0	0	0.785166852808881	0	0	0	0	0	1.15637916581079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390465656112652	0	0	0	0	0	0	0	0.557369912626173	0	0	0	0	0	0	0	0.390465656112652	1.15637916581079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60681097918693	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95696261153114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0446a	0	0	0	1.14569631179012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392648971105471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79375946807783	0	0.253997930350352	0	0	0	0	0	0	0	0	0	0	0	0	1.53763611959983	1.40312830182317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53763611959983	0	0.847344152372671	0	0	0	0	0	1.08815262528072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0451a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846887041248129	0	0	0	1.09567359930647	0	0	1.33001102890498	0	0	0	1.72742833054042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
