	T:ACA>AAA	T:ACC>AAC	T:ACG>AAG	T:ACT>AAT	T:CCA>CAA	T:CCC>CAC	T:CCG>CAG	T:CCT>CAT	T:GCA>GAA	T:GCC>GAC	T:GCG>GAG	T:GCT>GAT	T:TCA>TAA	T:TCC>TAC	T:TCG>TAG	T:TCT>TAT	T:ACA>AGA	T:ACC>AGC	T:ACG>AGG	T:ACT>AGT	T:CCA>CGA	T:CCC>CGC	T:CCG>CGG	T:CCT>CGT	T:GCA>GGA	T:GCC>GGC	T:GCG>GGG	T:GCT>GGT	T:TCA>TGA	T:TCC>TGC	T:TCG>TGG	T:TCT>TGT	T:ACA>ATA	T:ACC>ATC	T:ACG>ATG	T:ACT>ATT	T:CCA>CTA	T:CCC>CTC	T:CCG>CTG	T:CCT>CTT	T:GCA>GTA	T:GCC>GTC	T:GCG>GTG	T:GCT>GTT	T:TCA>TTA	T:TCC>TTC	T:TCG>TTG	T:TCT>TTT	T:ATA>AAA	T:ATC>AAC	T:ATG>AAG	T:ATT>AAT	T:CTA>CAA	T:CTC>CAC	T:CTG>CAG	T:CTT>CAT	T:GTA>GAA	T:GTC>GAC	T:GTG>GAG	T:GTT>GAT	T:TTA>TAA	T:TTC>TAC	T:TTG>TAG	T:TTT>TAT	T:ATA>ACA	T:ATC>ACC	T:ATG>ACG	T:ATT>ACT	T:CTA>CCA	T:CTC>CCC	T:CTG>CCG	T:CTT>CCT	T:GTA>GCA	T:GTC>GCC	T:GTG>GCG	T:GTT>GCT	T:TTA>TCA	T:TTC>TCC	T:TTG>TCG	T:TTT>TCT	T:ATA>AGA	T:ATC>AGC	T:ATG>AGG	T:ATT>AGT	T:CTA>CGA	T:CTC>CGC	T:CTG>CGG	T:CTT>CGT	T:GTA>GGA	T:GTC>GGC	T:GTG>GGG	T:GTT>GGT	T:TTA>TGA	T:TTC>TGC	T:TTG>TGG	T:TTT>TGT	U:ACA>AAA	U:ACC>AAC	U:ACG>AAG	U:ACT>AAT	U:CCA>CAA	U:CCC>CAC	U:CCG>CAG	U:CCT>CAT	U:GCA>GAA	U:GCC>GAC	U:GCG>GAG	U:GCT>GAT	U:TCA>TAA	U:TCC>TAC	U:TCG>TAG	U:TCT>TAT	U:ACA>AGA	U:ACC>AGC	U:ACG>AGG	U:ACT>AGT	U:CCA>CGA	U:CCC>CGC	U:CCG>CGG	U:CCT>CGT	U:GCA>GGA	U:GCC>GGC	U:GCG>GGG	U:GCT>GGT	U:TCA>TGA	U:TCC>TGC	U:TCG>TGG	U:TCT>TGT	U:ACA>ATA	U:ACC>ATC	U:ACG>ATG	U:ACT>ATT	U:CCA>CTA	U:CCC>CTC	U:CCG>CTG	U:CCT>CTT	U:GCA>GTA	U:GCC>GTC	U:GCG>GTG	U:GCT>GTT	U:TCA>TTA	U:TCC>TTC	U:TCG>TTG	U:TCT>TTT	U:ATA>AAA	U:ATC>AAC	U:ATG>AAG	U:ATT>AAT	U:CTA>CAA	U:CTC>CAC	U:CTG>CAG	U:CTT>CAT	U:GTA>GAA	U:GTC>GAC	U:GTG>GAG	U:GTT>GAT	U:TTA>TAA	U:TTC>TAC	U:TTG>TAG	U:TTT>TAT	U:ATA>ACA	U:ATC>ACC	U:ATG>ACG	U:ATT>ACT	U:CTA>CCA	U:CTC>CCC	U:CTG>CCG	U:CTT>CCT	U:GTA>GCA	U:GTC>GCC	U:GTG>GCG	U:GTT>GCT	U:TTA>TCA	U:TTC>TCC	U:TTG>TCG	U:TTT>TCT	U:ATA>AGA	U:ATC>AGC	U:ATG>AGG	U:ATT>AGT	U:CTA>CGA	U:CTC>CGC	U:CTG>CGG	U:CTT>CGT	U:GTA>GGA	U:GTC>GGC	U:GTG>GGG	U:GTT>GGT	U:TTA>TGA	U:TTC>TGC	U:TTG>TGG	U:TTT>TGT
CATD0414a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0105a	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD189a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0090a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0088a	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0102a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CATD0400a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0095a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CATD0087a	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD0410a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
